DATAFLOW;LAST UPDATE;freq;unit;operator;procstat;geo;TIME_PERIOD;OBS_VALUE
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);2016;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);2017;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);2018;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);2019;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);2020;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);2021;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);2022;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 27 countries (from 2020);2013;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 27 countries (from 2020);2014;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 27 countries (from 2020);2015;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 27 countries (from 2020);2016;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 27 countries (from 2020);2017;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 27 countries (from 2020);2018;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 27 countries (from 2020);2019;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 27 countries (from 2020);2020;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 27 countries (from 2020);2021;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 27 countries (from 2020);2022;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 28 countries (2013-2020);2013;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 28 countries (2013-2020);2014;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 28 countries (2013-2020);2015;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 28 countries (2013-2020);2016;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 28 countries (2013-2020);2017;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 28 countries (2013-2020);2018;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 28 countries (2013-2020);2019;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 28 countries (2013-2020);2020;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 28 countries (2013-2020);2021;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;European Union - 28 countries (2013-2020);2022;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Finland;2014;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Finland;2015;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Finland;2016;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Finland;2017;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Finland;2018;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Finland;2019;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Finland;2020;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Finland;2021;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Finland;2022;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;France;2013;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;France;2014;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;France;2015;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;France;2016;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;France;2017;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;France;2018;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;France;2019;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;France;2020;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;France;2021;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;France;2022;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Croatia;2020;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Croatia;2021;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Croatia;2022;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Hungary;2013;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Hungary;2014;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Hungary;2015;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Hungary;2016;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Hungary;2017;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Hungary;2018;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Hungary;2019;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Hungary;2020;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Hungary;2021;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Hungary;2022;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Ireland;2013;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Ireland;2014;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Ireland;2015;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Ireland;2016;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Ireland;2018;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Ireland;2019;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Ireland;2020;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Ireland;2021;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Ireland;2022;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Iceland;2013;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Iceland;2014;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Iceland;2015;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Iceland;2018;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Iceland;2021;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Iceland;2022;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Italy;2013;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Italy;2014;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Italy;2015;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Italy;2016;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Italy;2017;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Italy;2018;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Italy;2019;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Italy;2020;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Italy;2021;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Italy;2022;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Lithuania;2013;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Lithuania;2014;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Lithuania;2015;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Lithuania;2016;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Lithuania;2017;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Lithuania;2018;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Lithuania;2019;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Lithuania;2020;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Lithuania;2021;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Lithuania;2022;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Luxembourg;2013;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Luxembourg;2015;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Luxembourg;2016;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Luxembourg;2017;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Luxembourg;2018;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Luxembourg;2019;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Luxembourg;2020;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Luxembourg;2021;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Luxembourg;2022;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Latvia;2018;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Latvia;2020;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Latvia;2021;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Latvia;2022;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Montenegro;2013;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Montenegro;2014;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Montenegro;2015;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Montenegro;2021;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Montenegro;2022;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;North Macedonia;2013;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;North Macedonia;2014;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;North Macedonia;2017;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;North Macedonia;2018;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;North Macedonia;2019;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;North Macedonia;2020;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;North Macedonia;2021;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;North Macedonia;2022;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Malta;2021;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Malta;2022;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Netherlands;2013;
EUROSTAT;05.02.2024 11:00;Annual;Number;Agricultural producers;Registration withdrawn during year;Netherlands;2014;
