DATAFLOW,LAST UPDATE,freq,meat,meatitem,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Romania,2018,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Romania,2019,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Romania,2020,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Romania,2021,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Romania,2022,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Romania,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Serbia,2014,0.26,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Serbia,2015,0.18,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Serbia,2016,0.24,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Serbia,2017,0.26,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Serbia,2018,0.19,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Serbia,2019,0.13,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Serbia,2020,0,n
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Serbia,2021,0,n
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Serbia,2022,0,n
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Serbia,2023,0,n
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Sweden,2014,3.35,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Sweden,2015,3.69,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Sweden,2016,4.17,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Sweden,2017,4.29,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Sweden,2018,4.24,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Sweden,2019,4.56,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Sweden,2020,4.68,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Sweden,2021,4.65,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Sweden,2022,4.69,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Sweden,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovenia,2014,4.16,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovenia,2015,4.51,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovenia,2016,4.65,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovenia,2017,4.89,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovenia,2018,5.15,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovenia,2019,5.77,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovenia,2020,5.9,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovenia,2021,5.6,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovenia,2022,5.22,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovenia,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovakia,2014,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovakia,2015,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovakia,2016,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovakia,2017,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovakia,2018,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovakia,2019,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovakia,2020,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovakia,2021,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovakia,2022,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Slovakia,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Türkiye,2014,48.66,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Türkiye,2015,52.72,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Türkiye,2016,46.5,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Türkiye,2017,52.36,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Türkiye,2018,69.54,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Türkiye,2019,59.64,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Türkiye,2020,58.21,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Türkiye,2021,51.3,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Türkiye,2022,53.65,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Türkiye,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,United Kingdom,2014,172.94,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,United Kingdom,2015,178.46,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,United Kingdom,2016,167.49,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,United Kingdom,2017,151.44,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,United Kingdom,2018,166.18,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,United Kingdom,2019,148.41,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,United Kingdom,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,United Kingdom,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,United Kingdom,2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,United Kingdom,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Kosovo*,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Kosovo*,2015,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Kosovo*,2016,0,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Kosovo*,2017,0,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Kosovo*,2018,0,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Kosovo*,2019,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Kosovo*,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Kosovo*,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Kosovo*,2022,0,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Turkey,Slaughterings,Thousand tonnes,Kosovo*,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Albania,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Albania,2015,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Albania,2016,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Albania,2017,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Albania,2018,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Albania,2019,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Albania,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Albania,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Albania,2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Albania,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Austria,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Austria,2015,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Austria,2016,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Austria,2017,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Austria,2018,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Austria,2019,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Austria,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Austria,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Austria,2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Austria,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bosnia and Herzegovina,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bosnia and Herzegovina,2015,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bosnia and Herzegovina,2016,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bosnia and Herzegovina,2017,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bosnia and Herzegovina,2018,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bosnia and Herzegovina,2019,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bosnia and Herzegovina,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bosnia and Herzegovina,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bosnia and Herzegovina,2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bosnia and Herzegovina,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Belgium,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Belgium,2015,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Belgium,2016,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Belgium,2017,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Belgium,2018,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Belgium,2019,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Belgium,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Belgium,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Belgium,2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Belgium,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bulgaria,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bulgaria,2015,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bulgaria,2016,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bulgaria,2017,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bulgaria,2018,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bulgaria,2019,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bulgaria,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bulgaria,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bulgaria,2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Bulgaria,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Switzerland,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Switzerland,2015,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Switzerland,2016,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Switzerland,2017,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Switzerland,2018,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Switzerland,2019,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Switzerland,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Switzerland,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Switzerland,2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Switzerland,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Cyprus,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Cyprus,2015,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Cyprus,2016,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Cyprus,2017,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Cyprus,2018,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Cyprus,2019,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Cyprus,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Cyprus,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Cyprus,2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Cyprus,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Czechia,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Czechia,2015,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Czechia,2016,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Czechia,2017,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Czechia,2018,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Czechia,2019,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Czechia,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Czechia,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Czechia,2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Czechia,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Germany,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Germany,2015,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Germany,2016,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Germany,2017,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Germany,2018,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Germany,2019,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Germany,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Germany,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Germany,2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Germany,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Denmark,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Denmark,2015,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Denmark,2016,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Denmark,2017,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Denmark,2018,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Denmark,2019,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Denmark,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Denmark,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Denmark,2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Denmark,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Estonia,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Estonia,2015,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Estonia,2016,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Estonia,2017,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Estonia,2018,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Estonia,2019,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Estonia,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Estonia,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Estonia,2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Estonia,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Greece,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Greece,2015,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Greece,2016,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Greece,2017,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Greece,2018,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Greece,2019,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Greece,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Greece,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Greece,2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Greece,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Spain,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Spain,2015,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Spain,2016,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Goose,Slaughterings,Thousand heads (animals),Spain,2017,,
