DATAFLOW,LAST UPDATE,freq,unit,crops,agprdmet,geo,TIME_PERIOD,OBS_VALUE
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,North Macedonia,2011,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,North Macedonia,2012,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Malta,2000,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Malta,2001,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Malta,2002,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Malta,2003,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Norway,2010,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Norway,2011,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2000,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2001,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Poland,2002,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2000,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2001,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2002,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2003,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Romania,2004,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Serbia,2000,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Serbia,2001,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Serbia,2002,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Serbia,2003,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Serbia,2004,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Serbia,2005,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Serbia,2006,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Serbia,2007,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Serbia,2008,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Serbia,2009,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Serbia,2010,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Serbia,2011,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Serbia,2012,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Serbia,2020,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Serbia,2021,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2000,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2001,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2002,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovenia,2003,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2000,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2001,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Slovakia,2002,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Türkiye,2000,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Türkiye,2001,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Türkiye,2002,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Türkiye,2003,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Türkiye,2004,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Türkiye,2005,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Türkiye,2006,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Türkiye,2007,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Türkiye,2008,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Türkiye,2009,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Türkiye,2010,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Türkiye,2011,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Türkiye,2012,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,Türkiye,2013,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,United Kingdom,2020,
ESTAT:SDG_02_40(1.0),14/02/24 23:00:00,Annual,Percentage of total utilised agricultural area,Utilised agricultural area excluding kitchen gardens,Total fully converted and under conversion to organic farming,United Kingdom,2021,
